NGÀY GIỜ,NGÀY,THÁNG,Ma VC,NHÀ VẬN CHUYỂN,TRÙNG?,MÃ VẬN ĐƠN,"1 XONG
2 HOÀN
3 KHIẾU NẠI",GỬI?,XEM VĐ,NGÀY 10/9 ĐƠN: 123 NGÀY 9/9 ĐƠN: 109 NGÀY 8/9 ĐƠN: 55,GHI CHÚ,QUA KHO TQ,,IN SPX
11/08 12:17,11,8,3,GIAO HÀNG NHANH,OK,G8LKYPD8,0,ĐÃ GỬI,GHN YPD8,,,,,
11/08 12:17,11,8,3,GIAO HÀNG NHANH,OK,G8LKYPDR,0,ĐÃ GỬI,GHN YPDR,,,,,
11/08 12:17,11,8,1,VNPOST,OK,CH610619109VN,0,ĐÃ GỬI,VNP 09VN,,,,,
11/08 12:17,11,8,6,SHOPEE EXPRESS,OK,SPXVN034434324888,0,ĐÃ GỬI,SPX 4888,,,,,
11/08 14:21,11,8,2,JT EXPRESS,OK,855692995010,2,HOÀN,JT 5010,,,,,
11/08 14:22,11,8,2,JT EXPRESS,OK,855699541023,0,ĐÃ GỬI,JT 1023,,,,,
11/08 14:22,11,8,2,JT EXPRESS,OK,855691880727,0,ĐÃ GỬI,JT 0727,,,,,
11/08 14:22,11,8,2,JT EXPRESS,OK,855699829312,2,HOÀN,JT 9312,,,,,
11/08 14:22,11,8,2,JT EXPRESS,OK,855694728714,0,ĐÃ GỬI,JT 8714,,,,,
11/08 14:22,11,8,6,SHOPEE EXPRESS,OK,SPXVN033057422028,0,ĐÃ GỬI,SPX 2028,,,,,
11/08 14:22,11,8,1,VNPOST,OK,CD614797073VN,0,ĐÃ GỬI,VNP 73VN,,,,,
11/08 14:23,11,8,1,VNPOST,OK,CD614796872VN,0,ĐÃ GỬI,VNP 72VN,,,,,
11/08 14:23,11,8,1,VNPOST,OK,CD614796585VN,0,ĐÃ GỬI,VNP 85VN,,,,,
11/08 14:23,11,8,3,GIAO HÀNG NHANH,OK,G8LKMQUY,0,ĐÃ GỬI,GHN MQUY,,,,,
11/08 14:23,11,8,3,GIAO HÀNG NHANH,OK,G8LKRMUK,0,ĐÃ GỬI,GHN RMUK,,,,,
11/08 14:41,11,8,6,SHOPEE EXPRESS,OK,SPXVN035267830218,0,ĐÃ GỬI,SPX 0218,,,,,
11/08 14:41,11,8,6,SHOPEE EXPRESS,OK,SPXVN030012837558,0,ĐÃ GỬI,SPX 7558,,,,,
11/08 14:41,11,8,6,SHOPEE EXPRESS,OK,SPXVN031825298818,0,ĐÃ GỬI,SPX 8818,,,,,
11/08 14:41,11,8,6,SHOPEE EXPRESS,OK,SPXVN031455454348,0,ĐÃ GỬI,SPX 4348,,,,,
11/08 14:41,11,8,6,SHOPEE EXPRESS,OK,SPXVN039353682808,0,ĐÃ GỬI,SPX 2808,,,,,
11/08 14:41,11,8,6,SHOPEE EXPRESS,OK,SPXVN035864142818,0,ĐÃ GỬI,SPX 2818,,,,,
11/08 14:41,11,8,6,SHOPEE EXPRESS,OK,SPXVN031338754868,0,ĐÃ GỬI,SPX 4868,,,,,
11/08 14:41,11,8,6,SHOPEE EXPRESS,OK,SPXVN032477129798,2,HOÀN,SPX 9798,,,,,
11/08 15:47,11,8,6,SHOPEE EXPRESS,OK,SPXVN030599650628,0,ĐÃ GỬI,SPX 0628,NGÀY 11-8 ĐƠN: 128,,,,
12/08 12:26,12,8,2,JT EXPRESS,OK,855690968028,0,ĐÃ GỬI,JT 8028,,,,,
12/08 12:26,12,8,2,JT EXPRESS,OK,855698280233,0,ĐÃ GỬI,JT 0233,,,,,
12/08 12:26,12,8,3,GIAO HÀNG NHANH,OK,G8LWMCX9,0,ĐÃ GỬI,GHN MCX9,,,,,
12/08 12:26,12,8,3,GIAO HÀNG NHANH,OK,G8LWMCXV,2,HOÀN,GHN MCXV,,,,,
12/08 12:26,12,8,3,GIAO HÀNG NHANH,OK,G8LWMCXN,0,ĐÃ GỬI,GHN MCXN,,,,,
12/08 12:26,12,8,3,GIAO HÀNG NHANH,OK,G8LWMCXD,0,ĐÃ GỬI,GHN MCXD,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN037766529638,0,ĐÃ GỬI,SPX 9638,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN035378260948,0,ĐÃ GỬI,SPX 0948,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN030007027988,0,ĐÃ GỬI,SPX 7988,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN039513584288,0,ĐÃ GỬI,SPX 4288,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN038483553908,0,ĐÃ GỬI,SPX 3908,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN039938655118,0,ĐÃ GỬI,SPX 5118,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN033847923468,0,ĐÃ GỬI,SPX 3468,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN036579781858,0,ĐÃ GỬI,SPX 1858,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN030042058158,0,ĐÃ GỬI,SPX 8158,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN035543762078,0,ĐÃ GỬI,SPX 2078,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN030750078258,0,ĐÃ GỬI,SPX 8258,,,,,
12/08 12:26,12,8,6,SHOPEE EXPRESS,OK,SPXVN035471286648,0,ĐÃ GỬI,SPX 6648,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN034913912488,0,ĐÃ GỬI,SPX 2488,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN035117966598,0,ĐÃ GỬI,SPX 6598,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN033380117658,0,ĐÃ GỬI,SPX 7658,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN039475450808,0,ĐÃ GỬI,SPX 0808,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN039580813368,0,ĐÃ GỬI,SPX 3368,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN037215364918,0,ĐÃ GỬI,SPX 4918,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN039614370268,0,ĐÃ GỬI,SPX 0268,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN031823682908,0,ĐÃ GỬI,SPX 2908,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN039683845088,0,ĐÃ GỬI,SPX 5088,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN034483660798,0,ĐÃ GỬI,SPX 0798,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN039941745068,0,ĐÃ GỬI,SPX 5068,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN036247572448,0,ĐÃ GỬI,SPX 2448,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN035451143018,0,ĐÃ GỬI,SPX 3018,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN037878726258,0,ĐÃ GỬI,SPX 6258,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN034329688248,0,ĐÃ GỬI,SPX 8248,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN037100907108,0,ĐÃ GỬI,SPX 7108,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN038112238328,0,ĐÃ GỬI,SPX 8328,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN037825645348,0,ĐÃ GỬI,SPX 5348,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN033232958268,0,ĐÃ GỬI,SPX 8268,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN036927785638,0,ĐÃ GỬI,SPX 5638,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN030303307388,0,ĐÃ GỬI,SPX 7388,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN032292875388,0,ĐÃ GỬI,SPX 5388,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN036205436058,0,ĐÃ GỬI,SPX 6058,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN036699975998,0,ĐÃ GỬI,SPX 5998,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN033001327088,0,ĐÃ GỬI,SPX 7088,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN038597885508,0,ĐÃ GỬI,SPX 5508,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN031340523428,0,ĐÃ GỬI,SPX 3428,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN038719564328,0,ĐÃ GỬI,SPX 4328,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN035878840578,0,ĐÃ GỬI,SPX 0578,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN037194423578,0,ĐÃ GỬI,SPX 3578,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN035846170968,0,ĐÃ GỬI,SPX 0968,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN037304375088,0,ĐÃ GỬI,SPX 5088,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN039884983668,0,ĐÃ GỬI,SPX 3668,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN035951519788,0,ĐÃ GỬI,SPX 9788,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN036587279928,0,ĐÃ GỬI,SPX 9928,,,,,
12/08 12:27,12,8,6,SHOPEE EXPRESS,OK,SPXVN032906972228,0,ĐÃ GỬI,SPX 2228,,,,,
12/08 12:27,12,8,3,GIAO HÀNG NHANH,OK,G8LWDMLF,0,ĐÃ GỬI,GHN DMLF,,,,,
12/08 12:27,12,8,3,GIAO HÀNG NHANH,OK,G8LWDMLP,0,ĐÃ GỬI,GHN DMLP,,,,,
12/08 12:27,12,8,3,GIAO HÀNG NHANH,OK,G8LWDMQE,0,ĐÃ GỬI,GHN DMQE,,,,,
12/08 12:27,12,8,3,GIAO HÀNG NHANH,OK,G8LWDMLL,0,ĐÃ GỬI,GHN DMLL,,,,,
12/08 12:28,12,8,3,GIAO HÀNG NHANH,OK,G8LWDMLQ,0,ĐÃ GỬI,GHN DMLQ,,,,,
12/08 12:28,12,8,3,GIAO HÀNG NHANH,OK,G8LWDML3,0,ĐÃ GỬI,GHN DML3,,,,,
12/08 12:28,12,8,3,GIAO HÀNG NHANH,OK,G8LWDMQM,0,ĐÃ GỬI,GHN DMQM,,,,,
12/08 12:28,12,8,2,JT EXPRESS,OK,812150144057,0,ĐÃ GỬI,JT 4057,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN030126540358,0,ĐÃ GỬI,SPX 0358,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN035999388378,2,HOÀN,SPX 8378,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN039678634528,0,ĐÃ GỬI,SPX 4528,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN036712119658,0,ĐÃ GỬI,SPX 9658,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN032099812178,0,ĐÃ GỬI,SPX 2178,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN035899465918,0,ĐÃ GỬI,SPX 5918,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN030568347868,0,ĐÃ GỬI,SPX 7868,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN031632474678,0,ĐÃ GỬI,SPX 4678,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN031863014818,2,HOÀN,SPX 4818,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN030132136948,0,ĐÃ GỬI,SPX 6948,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN039234058458,0,ĐÃ GỬI,SPX 8458,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN034576974548,0,ĐÃ GỬI,SPX 4548,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN038798340228,2,HOÀN,SPX 0228,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN034382214998,0,ĐÃ GỬI,SPX 4998,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN032477176118,0,ĐÃ GỬI,SPX 6118,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN039549380618,0,ĐÃ GỬI,SPX 0618,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN030387639608,0,ĐÃ GỬI,SPX 9608,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN030839217108,0,ĐÃ GỬI,SPX 7108,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN031971952278,0,ĐÃ GỬI,SPX 2278,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN032211290038,0,ĐÃ GỬI,SPX 0038,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN032059611708,0,ĐÃ GỬI,SPX 1708,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN038309163628,0,ĐÃ GỬI,SPX 3628,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN037780573418,0,ĐÃ GỬI,SPX 3418,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN033439758248,0,ĐÃ GỬI,SPX 8248,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN036877192628,0,ĐÃ GỬI,SPX 2628,,,,,
12/08 12:28,12,8,6,SHOPEE EXPRESS,OK,SPXVN031266479858,0,ĐÃ GỬI,SPX 9858,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN032940117488,0,ĐÃ GỬI,SPX 7488,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN030059129008,0,ĐÃ GỬI,SPX 9008,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN034438037398,0,ĐÃ GỬI,SPX 7398,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN031891904288,0,ĐÃ GỬI,SPX 4288,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN031427573308,0,ĐÃ GỬI,SPX 3308,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN037141704848,0,ĐÃ GỬI,SPX 4848,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN036274704678,0,ĐÃ GỬI,SPX 4678,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN032381347778,0,ĐÃ GỬI,SPX 7778,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN032166543728,0,ĐÃ GỬI,SPX 3728,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN030840128288,0,ĐÃ GỬI,SPX 8288,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN036699843288,0,ĐÃ GỬI,SPX 3288,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN030905735268,0,ĐÃ GỬI,SPX 5268,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN030176788598,0,ĐÃ GỬI,SPX 8598,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN037131489738,2,HOÀN,SPX 9738,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN036628913888,0,ĐÃ GỬI,SPX 3888,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN037201976278,0,ĐÃ GỬI,SPX 6278,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN039072133898,0,ĐÃ GỬI,SPX 3898,,,,,
12/08 14:32,12,8,6,SHOPEE EXPRESS,OK,SPXVN036386369238,0,ĐÃ GỬI,SPX 9238,,,,,
12/08 15:09,12,8,1,VNPOST,OK,CG610481351VN,0,ĐÃ GỬI,VNP 51VN,,,,,
12/08 15:10,12,8,6,SHOPEE EXPRESS,OK,SPXVN036655923308,0,ĐÃ GỬI,SPX 3308,,,,,
12/08 15:22,12,8,3,GIAO HÀNG NHANH,OK,G8LWHM9K,0,ĐÃ GỬI,GHN HM9K,,,,,
12/08 15:22,12,8,3,GIAO HÀNG NHANH,OK,G8LTUGNR,0,ĐÃ GỬI,GHN UGNR,NGÀY 12-8 ĐƠN: 110,,,,
13/08 10:24,13,8,6,SHOPEE EXPRESS,OK,SPXVN031734593398,0,ĐÃ GỬI,SPX 3398,,,,,
13/08 10:24,13,8,6,SHOPEE EXPRESS,OK,SPXVN032316464538,0,ĐÃ GỬI,SPX 4538,,,,,
13/08 10:24,13,8,6,SHOPEE EXPRESS,OK,SPXVN033148097608,0,ĐÃ GỬI,SPX 7608,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN038883436958,0,ĐÃ GỬI,SPX 6958,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN038717926678,0,ĐÃ GỬI,SPX 6678,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN034920516158,0,ĐÃ GỬI,SPX 6158,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN033081548268,0,ĐÃ GỬI,SPX 8268,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN030424347928,0,ĐÃ GỬI,SPX 7928,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN033080848028,0,ĐÃ GỬI,SPX 8028,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN030461828738,0,ĐÃ GỬI,SPX 8738,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN039900390948,0,ĐÃ GỬI,SPX 0948,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN035456096108,0,ĐÃ GỬI,SPX 6108,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN032773131228,0,ĐÃ GỬI,SPX 1228,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN035564389338,0,ĐÃ GỬI,SPX 9338,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN038808013988,0,ĐÃ GỬI,SPX 3988,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN034493999178,0,ĐÃ GỬI,SPX 9178,,,,,
13/08 10:26,13,8,6,SHOPEE EXPRESS,OK,SPXVN034901366088,0,ĐÃ GỬI,SPX 6088,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN037816094918,0,ĐÃ GỬI,SPX 4918,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN037120134948,0,ĐÃ GỬI,SPX 4948,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN039945745828,0,ĐÃ GỬI,SPX 5828,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN034802143088,0,ĐÃ GỬI,SPX 3088,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN032409535138,0,ĐÃ GỬI,SPX 5138,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN031161576918,2,HOÀN,SPX 6918,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN035920831458,0,ĐÃ GỬI,SPX 1458,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN035242586208,0,ĐÃ GỬI,SPX 6208,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN031893093248,0,ĐÃ GỬI,SPX 3248,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN038369498598,0,ĐÃ GỬI,SPX 8598,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN037259224788,0,ĐÃ GỬI,SPX 4788,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN034924217478,0,ĐÃ GỬI,SPX 7478,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN031414006058,0,ĐÃ GỬI,SPX 6058,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN036213413318,0,ĐÃ GỬI,SPX 3318,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN034324008618,2,HOÀN,SPX 8618,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN030360699438,0,ĐÃ GỬI,SPX 9438,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN031504735448,2,HOÀN,SPX 5448,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN037437450358,0,ĐÃ GỬI,SPX 0358,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN032818201148,0,ĐÃ GỬI,SPX 1148,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN030330900088,0,ĐÃ GỬI,SPX 0088,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN034881236868,0,ĐÃ GỬI,SPX 6868,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN030952922378,0,ĐÃ GỬI,SPX 2378,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN032354343728,0,ĐÃ GỬI,SPX 3728,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN032097308748,0,ĐÃ GỬI,SPX 8748,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN032528341958,0,ĐÃ GỬI,SPX 1958,,,,,
13/08 10:27,13,8,6,SHOPEE EXPRESS,OK,SPXVN031915279238,0,ĐÃ GỬI,SPX 9238,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN036856170298,0,ĐÃ GỬI,SPX 0298,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN032324035388,0,ĐÃ GỬI,SPX 5388,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN031487242858,0,ĐÃ GỬI,SPX 2858,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN033364059058,0,ĐÃ GỬI,SPX 9058,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN031094906658,0,ĐÃ GỬI,SPX 6658,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN034254009558,0,ĐÃ GỬI,SPX 9558,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN036944649838,0,ĐÃ GỬI,SPX 9838,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN036560283458,0,ĐÃ GỬI,SPX 3458,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN030031607258,0,ĐÃ GỬI,SPX 7258,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN032337647518,0,ĐÃ GỬI,SPX 7518,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN038048388438,0,ĐÃ GỬI,SPX 8438,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN034560899178,0,ĐÃ GỬI,SPX 9178,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN031070356028,2,HOÀN,SPX 6028,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN032960885398,0,ĐÃ GỬI,SPX 5398,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN038995736698,0,ĐÃ GỬI,SPX 6698,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN037383894668,0,ĐÃ GỬI,SPX 4668,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN032638461588,0,ĐÃ GỬI,SPX 1588,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN034491292008,0,ĐÃ GỬI,SPX 2008,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN037825989718,0,ĐÃ GỬI,SPX 9718,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN039750729688,0,ĐÃ GỬI,SPX 9688,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN035750855258,0,ĐÃ GỬI,SPX 5258,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN033649963198,0,ĐÃ GỬI,SPX 3198,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN036200157318,0,ĐÃ GỬI,SPX 7318,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN032061793388,0,ĐÃ GỬI,SPX 3388,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN034846181078,0,ĐÃ GỬI,SPX 1078,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN030187149608,0,ĐÃ GỬI,SPX 9608,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN030510198178,0,ĐÃ GỬI,SPX 8178,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN039490054068,0,ĐÃ GỬI,SPX 4068,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN036545024448,0,ĐÃ GỬI,SPX 4448,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN037761125948,0,ĐÃ GỬI,SPX 5948,,,,,
13/08 10:28,13,8,6,SHOPEE EXPRESS,OK,SPXVN034597810508,0,ĐÃ GỬI,SPX 0508,,,,,
13/08 10:29,13,8,6,SHOPEE EXPRESS,OK,SPXVN032062823138,0,ĐÃ GỬI,SPX 3138,,,,,
13/08 10:29,13,8,6,SHOPEE EXPRESS,OK,SPXVN037535239258,0,ĐÃ GỬI,SPX 9258,,,,,
13/08 10:51,13,8,6,SHOPEE EXPRESS,OK,SPXVN037088518418,0,ĐÃ GỬI,SPX 8418,,,,,
13/08 10:51,13,8,6,SHOPEE EXPRESS,OK,SPXVN039968471548,0,ĐÃ GỬI,SPX 1548,,,,,
13/08 10:51,13,8,6,SHOPEE EXPRESS,OK,SPXVN030697808188,0,ĐÃ GỬI,SPX 8188,,,,,
13/08 10:51,13,8,6,SHOPEE EXPRESS,OK,SPXVN034520813758,0,ĐÃ GỬI,SPX 3758,,,,,
